ndex,name,form,regional,type,type2,generation,isLegendary,isMythical,isUltraBeast,family,size,NA_Kanto_Kdex,NA_Johto_Jdex,GenerationIII_Hoenn_Hdex,GenerationVI_Hoenn_Hdex,NA_Sinnoh_Sdex,BlackandWhite_Unova_Udex,Black2andWhite2_Unova_Udex,NA_Blueberry_BBdex,NA_Kalos_CeKdex,NA_Kalos_CoKdex,NA_Kalos_MoKdex,SunandMoon_Alola_Adex,SunandMoon_Alola_Melemele,SunandMoon_Alola_Akala,SunandMoon_Alola_Ula'ula,SunandMoon_Alola_Poni,UltraSunandUltraMoon_Alola_Adex,UltraSunandUltraMoon_Alola_Melemele,UltraSunandUltraMoon_Alola_Akala,UltraSunandUltraMoon_Alola_Ula'ula,UltraSunandUltraMoon_Alola_Poni,NA_Galar_Gdex,NA_IsleofArmor_IoAdex,NA_CrownTundra_CTdex,NA_Hisui_LAdex,NA_Paldea_Pdex,NA_Kitakami_Kdex
677,Espurr,NA,NA,Psychic,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,NA,NA,NA,NA,NA
678,Meowstic,Male,NA,Psychic,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,NA,NA,NA,NA
678,Meowstic,Female,NA,Psychic,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,NA,NA,NA,NA
679,Honedge,NA,NA,Steel,Ghost,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NA,NA,NA,NA,NA
680,Doublade,NA,NA,Steel,Ghost,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,NA,NA,NA,NA,NA
681,Aegislash,Shield Forme,NA,Steel,Ghost,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,NA,NA,NA,NA
681,Aegislash,Blade Forme,NA,Steel,Ghost,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,NA,NA,NA,NA
682,Spritzee,NA,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,NA
683,Aromatisse,NA,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,NA,NA,NA,NA,NA
684,Swirlix,NA,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA
685,Slurpuff,NA,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,NA
686,Inkay,NA,NA,Dark,Psychic,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,10,NA,NA,NA,NA,NA,NA,26,26,NA,NA,10,290,108,NA,NA,NA,NA
687,Malamar,NA,NA,Dark,Psychic,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,11,NA,NA,NA,NA,NA,NA,27,27,NA,NA,11,291,109,NA,NA,NA,NA
688,Binacle,NA,NA,Rock,Water,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,NA,NA,NA,NA,NA
689,Barbaracle,NA,NA,Rock,Water,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,NA
690,Skrelp,NA,NA,Poison,Water,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,347,NA,NA,NA,94,NA,194,NA,NA,337,NA
691,Dragalge,NA,NA,Poison,Dragon,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,348,NA,NA,NA,95,NA,195,NA,NA,338,NA
692,Clauncher,NA,NA,Water,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,96,NA,196,NA,NA,339,NA
693,Clawitzer,NA,NA,Water,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,97,NA,197,NA,NA,340,NA
694,Helioptile,NA,NA,Electric,Normal,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,NA,NA,NA,NA,NA
695,Heliolisk,NA,NA,Electric,Normal,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,NA,NA,NA,NA,NA
696,Tyrunt,NA,NA,Rock,Dragon,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,243,NA,144,NA,NA,NA,NA,83,NA,NA,NA
697,Tyrantrum,NA,NA,Rock,Dragon,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,244,NA,145,NA,NA,NA,NA,84,NA,NA,NA
698,Amaura,NA,NA,Rock,Ice,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,245,NA,146,NA,NA,NA,NA,85,NA,NA,NA
699,Aurorus,NA,NA,Rock,Ice,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,246,NA,147,NA,NA,NA,NA,86,NA,NA,NA
700,Sylveon,NA,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,131,NA,58,NA,NA,161,NA,62,NA,NA,204,NA,82,33,187,NA
701,Hawlucha,NA,NA,Fighting,Flying,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,96,96,NA,NA,NA,320,NA,NA,NA,301,NA
702,Dedenne,NA,NA,Electric,Fairy,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,291,NA,NA,112,NA,NA,103,NA,NA,200,NA
703,Carbink,NA,NA,Rock,Fairy,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,101,101,NA,NA,51,123,123,NA,NA,63,NA,NA,128,NA,NA,167
704,Goomy,NA,NA,Dragon,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,178,NA,105,74,66,217,NA,118,81,79,389,60,NA,115,172,178
705,Sliggoo,NA,NA,Dragon,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,179,NA,106,75,67,218,NA,119,82,80,390,61,NA,NA,173,179
705,Sliggoo,NA,Hisuian Form,Steel,Dragon,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA
706,Goodra,NA,NA,Dragon,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,180,NA,107,76,68,219,NA,120,83,81,391,62,NA,NA,174,180
706,Goodra,NA,Hisuian Form,Steel,Dragon,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA
707,Klefki,NA,NA,Steel,Fairy,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,241,NA,NA,113,NA,314,NA,NA,135,NA,NA,28,NA,NA,240,NA
708,Phantump,NA,NA,Ghost,Grass,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,196,NA,123,NA,NA,250,NA,151,NA,NA,338,NA,33,NA,NA,68
709,Trevenant,NA,NA,Ghost,Grass,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,197,NA,124,NA,NA,251,NA,152,NA,NA,339,NA,34,NA,NA,69
710,Pumpkaboo,NA,NA,Ghost,Grass,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA
711,Gourgeist,NA,NA,Ghost,Grass,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,NA,NA,NA,NA,NA
712,Bergmite,NA,NA,Ice,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,NA,142,215,363,NA
713,Avalugg,NA,NA,Ice,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,143,NA,364,NA
713,Avalugg,NA,Hisuian Form,Ice,Rock,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,NA
714,Noibat,NA,NA,Flying,Dragon,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,83,83,NA,NA,29,176,NA,181,NA,303,88
715,Noivern,NA,NA,Flying,Dragon,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,84,84,NA,NA,30,177,NA,182,NA,304,89
716,Xerneas,Neutral Mode,NA,Fairy,NA,6,TRUE,FALSE,FALSE,Aura trio,trios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,Xerneas,Active Mode,NA,Fairy,NA,6,TRUE,FALSE,FALSE,Aura trio,trios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,Yveltal,NA,NA,Dark,Flying,6,TRUE,FALSE,FALSE,Aura trio,trios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,Zygarde,50% Form,NA,Dragon,Ground,6,TRUE,FALSE,FALSE,Aura trio,trios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,205,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,Zygarde,10% Form,NA,Dragon,Ground,6,TRUE,FALSE,FALSE,Aura trio,trios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,205,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,Zygarde,Complete Forme,NA,Dragon,Ground,6,TRUE,FALSE,FALSE,Aura trio,trios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,205,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,Diancie,NA,NA,Rock,Fairy,6,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,Hoopa,Hoopa Confined,NA,Psychic,Ghost,6,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,Hoopa,Hoopa Unbound,NA,Psychic,Dark,6,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,Volcanion,NA,NA,Fire,Water,6,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,Rowlet,NA,NA,Grass,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
723,Dartrix,NA,NA,Grass,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA
724,Decidueye,NA,NA,Grass,Ghost,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,Decidueye,NA,Hisuian Form,Grass,Fighting,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
725,Litten,NA,NA,Fire,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,4,4,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,Torracat,NA,NA,Fire,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,Incineroar,NA,NA,Fire,Dark,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,NA,NA,NA,6,6,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,Popplio,NA,NA,Water,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,7,7,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,Brionne,NA,NA,Water,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,8,8,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,Primarina,NA,NA,Water,Fairy,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,NA,NA,9,9,NA,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,Pikipek,NA,NA,Normal,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,10,10,1,1,1,10,10,1,1,1,NA,NA,NA,NA,NA,NA
732,Trumbeak,NA,NA,Normal,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,11,11,2,2,2,11,11,2,2,2,NA,NA,NA,NA,NA,NA
733,Toucannon,NA,NA,Normal,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,12,12,3,3,3,12,12,3,3,3,NA,NA,NA,NA,NA,NA
734,Yungoos,NA,NA,Normal,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,4,4,4,13,13,4,4,4,NA,NA,NA,NA,27,NA
735,Gumshoos,NA,NA,Normal,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,5,5,5,14,14,5,5,5,NA,NA,NA,NA,28,NA
736,Grubbin,NA,NA,Bug,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,27,11,12,NA,34,34,11,12,NA,16,NA,NA,NA,NA,112
737,Charjabug,NA,NA,Bug,Electric,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,28,12,13,NA,35,35,12,13,NA,17,NA,NA,NA,NA,113
738,Vikavolt,NA,NA,Bug,Electric,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,13,14,NA,36,36,13,14,NA,18,NA,NA,NA,NA,114
739,Crabrawler,NA,NA,Fighting,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,59,59,21,30,17,71,71,21,30,24,NA,NA,NA,NA,118,NA
740,Crabominable,NA,NA,Fighting,Ice,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,60,60,22,31,18,72,72,22,31,25,NA,NA,NA,NA,119,NA
741,Oricorio,Baile Style,NA,Fire,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,82,31,42,32,97,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
741,Oricorio,Pom-Pom Style,NA,Electric,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,97,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,Oricorio,Pa'u Style,NA,Psychic,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,31,NA,NA,NA,NA,NA,NA,NA,NA
741,Oricorio,Sensu Style,NA,Ghost,Flying,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,41,NA,NA,NA,NA,NA,NA
742,Cutiefly,NA,NA,Bug,Fairy,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,83,NA,43,33,98,98,NA,43,42,187,NA,NA,NA,NA,16
743,Ribombee,NA,NA,Bug,Fairy,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,84,NA,44,34,99,99,NA,44,43,188,NA,NA,NA,NA,17
744,Rockruff,NA,NA,Rock,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,103,NA,NA,53,126,126,NA,NA,65,NA,157,NA,NA,89,70
745,Lycanroc,Midday Form,NA,Rock,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,104,NA,NA,54,127,127,NA,NA,66,NA,158,NA,NA,NA,NA
745,Lycanroc,Midnight Form,NA,Rock,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,104,NA,NA,54,127,127,NA,NA,66,NA,158,NA,NA,NA,NA
745,Lycanroc,Dusk Form,NA,Rock,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,104,NA,NA,54,127,127,NA,NA,66,NA,158,NA,NA,NA,NA
746,Wishiwashi,Solo Form,NA,Water,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,110,42,57,NA,133,133,42,60,NA,155,110,NA,NA,NA,NA
746,Wishiwashi,School Form,NA,Water,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,110,42,57,NA,133,133,42,60,NA,155,110,NA,NA,NA,NA
747,Mareanie,NA,NA,Poison,Water,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,113,45,NA,NA,136,136,45,NA,NA,307,127,NA,NA,344,NA
748,Toxapex,NA,NA,Poison,Water,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,114,46,NA,NA,137,137,46,NA,NA,308,128,NA,NA,345,NA
749,Mudbray,NA,NA,Ground,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,59,58,59,165,NA,66,64,71,84,NA,NA,NA,272,129
750,Mudsdale,NA,NA,Ground,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,60,59,60,166,NA,67,65,72,85,NA,NA,NA,273,130
751,Dewpider,NA,NA,Water,Bug,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,141,NA,68,62,NA,174,NA,75,68,NA,214,NA,91,NA,NA,NA
752,Araquanid,NA,NA,Water,Bug,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,142,NA,69,63,NA,175,NA,76,69,NA,215,NA,92,NA,NA,NA
753,Fomantis,NA,NA,Grass,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,70,NA,NA,176,NA,77,NA,NA,NA,17,NA,NA,247,31
754,Lurantis,NA,NA,Grass,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,71,NA,NA,177,NA,78,NA,NA,NA,18,NA,NA,248,32
755,Morelull,NA,NA,Grass,Fairy,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,72,64,NA,178,NA,79,70,NA,340,NA,NA,NA,NA,NA
756,Shiinotic,NA,NA,Grass,Fairy,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,73,65,NA,179,NA,80,71,NA,341,NA,NA,NA,NA,NA
757,Salandit,NA,NA,Poison,Fire,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,88,NA,NA,195,NA,96,NA,NA,244,159,NA,NA,120,168
758,Salazzle,NA,NA,Poison,Fire,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,89,NA,NA,196,NA,97,NA,NA,245,160,NA,NA,121,169
759,Stufful,NA,NA,Normal,Fighting,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,96,NA,63,205,NA,106,NA,76,94,NA,NA,NA,NA,NA
760,Bewear,NA,NA,Normal,Fighting,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,97,NA,64,206,NA,107,NA,77,95,NA,NA,NA,NA,NA
761,Bounsweet,NA,NA,Grass,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,98,NA,NA,207,NA,108,NA,NA,52,NA,NA,NA,81,NA
762,Steenee,NA,NA,Grass,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,99,NA,NA,208,NA,109,NA,NA,53,NA,NA,NA,82,NA
763,Tsareena,NA,NA,Grass,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,100,NA,NA,209,NA,110,NA,NA,54,NA,NA,NA,83,NA
764,Comfey,NA,NA,Fairy,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,174,NA,101,NA,NA,210,NA,111,NA,NA,NA,79,NA,NA,NA,NA
765,Oranguru,NA,NA,Normal,Psychic,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,103,NA,NA,215,NA,116,NA,NA,342,89,NA,NA,313,NA
766,Passimian,NA,NA,Fighting,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,104,NA,NA,216,NA,117,NA,NA,343,90,NA,NA,314,NA
767,Wimpod,NA,NA,Bug,Water,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,109,NA,70,221,NA,122,NA,83,232,124,NA,NA,NA,NA
768,Golisopod,NA,NA,Bug,Water,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,110,NA,71,222,NA,123,NA,84,233,125,NA,NA,NA,NA
769,Sandygast,NA,NA,Ghost,Ground,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,113,NA,NA,225,NA,126,NA,NA,NA,133,NA,NA,322,NA
770,Palossand,NA,NA,Ghost,Ground,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,NA,114,NA,NA,226,NA,127,NA,NA,NA,134,NA,NA,323,NA
771,Pyukumuku,NA,NA,Water,NA,7,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,127,NA,NA,256,NA,157,NA,NA,156,NA,NA,NA,NA,NA
