ndex,name,form,MegaOrPrimal,Mega,HP,Attack,Defense,Speed,Special,Total,Average,Gen,SpAttack,SpDefense
988,Slither Wing,NA,NA,NA,85,135,79,81,NA,570,95,IX,85,105
989,Sandy Shocks,NA,NA,NA,85,81,97,101,NA,570,95,IX,121,85
990,Iron Treads,NA,NA,NA,90,112,120,106,NA,570,95,IX,72,70
991,Iron Bundle,NA,NA,NA,56,80,114,136,NA,570,95,IX,124,60
992,Iron Hands,NA,NA,NA,154,140,108,50,NA,570,95,IX,50,68
993,Iron Jugulis,NA,NA,NA,94,80,86,108,NA,570,95,IX,122,80
994,Iron Moth,NA,NA,NA,80,70,60,110,NA,570,95,IX,140,110
995,Iron Thorns,NA,NA,NA,100,134,110,72,NA,570,95,IX,70,84
996,Frigibax,NA,NA,NA,65,75,45,55,NA,320,53.33,IX,35,45
997,Arctibax,NA,NA,NA,90,95,66,62,NA,423,70.5,IX,45,65
998,Baxcalibur,NA,NA,NA,115,145,92,87,NA,600,100,IX,75,86
999,Gimmighoul,Chest Form,NA,NA,45,30,70,10,NA,300,50,IX,75,70
999,Gimmighoul,Roaming Form,NA,NA,45,30,25,80,NA,300,50,IX,75,45
1000,Gholdengo,NA,NA,NA,87,60,95,84,NA,550,91.67,IX,133,91
1001,Wo-Chien,NA,NA,NA,85,85,100,70,NA,570,95,IX,95,135
1002,Chien-Pao,NA,NA,NA,80,120,80,135,NA,570,95,IX,90,65
1003,Ting-Lu,NA,NA,NA,155,110,125,45,NA,570,95,IX,55,80
1004,Chi-Yu,NA,NA,NA,55,80,80,100,NA,570,95,IX,135,120
1005,Roaring Moon,NA,NA,NA,105,139,71,119,NA,590,98.33,IX,55,101
1006,Iron Valiant,NA,NA,NA,74,130,90,116,NA,590,98.33,IX,120,60
1007,Koraidon,NA,NA,NA,100,135,115,135,NA,670,111.67,IX,85,100
1008,Miraidon,NA,NA,NA,100,85,100,135,NA,670,111.67,IX,135,115
1009,Walking Wake,NA,NA,NA,99,83,91,109,NA,590,98.33,IX,125,83
1010,Iron Leaves,NA,NA,NA,90,130,88,104,NA,590,98.33,IX,70,108
1011,Dipplin,NA,NA,NA,80,80,110,40,NA,485,80.83,IX,95,80
1012,Poltchageist,NA,NA,NA,40,45,45,50,NA,308,51.33,IX,74,54
1013,Sinistcha,NA,NA,NA,71,60,106,70,NA,508,84.67,IX,121,80
1014,Okidogi,NA,NA,NA,88,128,115,80,NA,555,92.5,IX,58,86
1015,Munkidori,NA,NA,NA,88,75,66,106,NA,555,92.5,IX,130,90
1016,Fezandipiti,NA,NA,NA,88,91,82,99,NA,555,92.5,IX,70,125
1017,Ogerpon,NA,NA,NA,80,120,84,110,NA,550,91.67,IX,60,96
1018,Archaludon,NA,NA,NA,90,105,130,85,NA,600,100,IX,125,65
1019,Hydrapple,NA,NA,NA,106,80,110,44,NA,540,90,IX,120,80
1020,Gouging Fire,NA,NA,NA,105,115,121,91,NA,590,98.33,IX,65,93
1021,Raging Bolt,NA,NA,NA,125,73,91,75,NA,590,98.33,IX,137,89
1022,Iron Boulder,NA,NA,NA,90,120,80,124,NA,590,98.33,IX,68,108
1023,Iron Crown,NA,NA,NA,90,72,100,98,NA,590,98.33,IX,122,108
1024,Terapagos,Normal Form,NA,NA,90,65,85,60,NA,450,75,IX,65,85
1024,Terapagos,Terastal Form,NA,NA,95,95,110,85,NA,600,100,IX,105,110
1024,Terapagos,Stellar Form,NA,NA,160,105,110,85,NA,700,116.67,IX,130,110
1025,Pecharunt,NA,NA,NA,88,88,160,88,NA,600,100,IX,88,88
1,Bulbasaur,NA,NA,NA,45,49,49,45,NA,318,53,II-V,65,65
2,Ivysaur,NA,NA,NA,60,62,63,60,NA,405,67.5,II-V,80,80
3,Venusaur,NA,NA,NA,80,82,83,80,NA,525,87.5,II-V,100,100
4,Charmander,NA,NA,NA,39,52,43,65,NA,309,51.5,II-V,60,50
5,Charmeleon,NA,NA,NA,58,64,58,80,NA,405,67.5,II-V,80,65
6,Charizard,NA,NA,NA,78,84,78,100,NA,534,89,II-V,109,85
7,Squirtle,NA,NA,NA,44,48,65,43,NA,314,52.33,II-V,50,64
8,Wartortle,NA,NA,NA,59,63,80,58,NA,405,67.5,II-V,65,80
9,Blastoise,NA,NA,NA,79,83,100,78,NA,530,88.33,II-V,85,105
10,Caterpie,NA,NA,NA,45,30,35,45,NA,195,32.5,II-V,20,20
11,Metapod,NA,NA,NA,50,20,55,30,NA,205,34.17,II-V,25,25
12,Butterfree,NA,NA,NA,60,45,50,70,NA,385,64.17,II-V,80,80
13,Weedle,NA,NA,NA,40,35,30,50,NA,195,32.5,II-V,20,20
14,Kakuna,NA,NA,NA,45,25,50,35,NA,205,34.17,II-V,25,25
15,Beedrill,NA,NA,NA,65,80,40,75,NA,385,64.17,II-V,45,80
16,Pidgey,NA,NA,NA,40,45,40,56,NA,251,41.83,II-V,35,35
17,Pidgeotto,NA,NA,NA,63,60,55,71,NA,349,58.17,II-V,50,50
18,Pidgeot,NA,NA,NA,83,80,75,91,NA,469,78.17,II-V,70,70
19,Rattata,NA,NA,NA,30,56,35,72,NA,253,42.17,II-V,25,35
20,Raticate,NA,NA,NA,55,81,60,97,NA,413,68.83,II-V,50,70
21,Spearow,NA,NA,NA,40,60,30,70,NA,262,43.67,II-V,31,31
22,Fearow,NA,NA,NA,65,90,65,100,NA,442,73.67,II-V,61,61
23,Ekans,NA,NA,NA,35,60,44,55,NA,288,48,II-V,40,54
24,Arbok,NA,NA,NA,60,85,69,80,NA,438,73,II-V,65,79
25,Pikachu,NA,NA,NA,35,55,30,90,NA,300,50,II-V,50,40
26,Raichu,NA,NA,NA,60,90,55,100,NA,475,79.17,II-V,90,80
27,Sandshrew,NA,NA,NA,50,75,85,40,NA,300,50,II-V,20,30
28,Sandslash,NA,NA,NA,75,100,110,65,NA,450,75,II-V,45,55
29,Nidoran♀,NA,NA,NA,55,47,52,41,NA,275,45.83,II-V,40,40
30,Nidorina,NA,NA,NA,70,62,67,56,NA,365,60.83,II-V,55,55
31,Nidoqueen,NA,NA,NA,90,82,87,76,NA,495,82.5,II-V,75,85
32,Nidoran♂,NA,NA,NA,46,57,40,50,NA,273,45.5,II-V,40,40
33,Nidorino,NA,NA,NA,61,72,57,65,NA,365,60.83,II-V,55,55
34,Nidoking,NA,NA,NA,81,92,77,85,NA,495,82.5,II-V,85,75
35,Clefairy,NA,NA,NA,70,45,48,35,NA,323,53.83,II-V,60,65
36,Clefable,NA,NA,NA,95,70,73,60,NA,473,78.83,II-V,85,90
37,Vulpix,NA,NA,NA,38,41,40,65,NA,299,49.83,II-V,50,65
38,Ninetales,NA,NA,NA,73,76,75,100,NA,505,84.17,II-V,81,100
39,Jigglypuff,NA,NA,NA,115,45,20,20,NA,270,45,II-V,45,25
40,Wigglytuff,NA,NA,NA,140,70,45,45,NA,425,70.83,II-V,75,50
41,Zubat,NA,NA,NA,40,45,35,55,NA,245,40.83,II-V,30,40
42,Golbat,NA,NA,NA,75,80,70,90,NA,455,75.83,II-V,65,75
43,Oddish,NA,NA,NA,45,50,55,30,NA,320,53.33,II-V,75,65
44,Gloom,NA,NA,NA,60,65,70,40,NA,395,65.83,II-V,85,75
45,Vileplume,NA,NA,NA,75,80,85,50,NA,480,80,II-V,100,90
46,Paras,NA,NA,NA,35,70,55,25,NA,285,47.5,II-V,45,55
47,Parasect,NA,NA,NA,60,95,80,30,NA,405,67.5,II-V,60,80
48,Venonat,NA,NA,NA,60,55,50,45,NA,305,50.83,II-V,40,55
49,Venomoth,NA,NA,NA,70,65,60,90,NA,450,75,II-V,90,75
50,Diglett,NA,NA,NA,10,55,25,95,NA,265,44.17,II-V,35,45
51,Dugtrio,NA,NA,NA,35,80,50,120,NA,405,67.5,II-V,50,70
52,Meowth,NA,NA,NA,40,45,35,90,NA,290,48.33,II-V,40,40
53,Persian,NA,NA,NA,65,70,60,115,NA,440,73.33,II-V,65,65
54,Psyduck,NA,NA,NA,50,52,48,55,NA,320,53.33,II-V,65,50
55,Golduck,NA,NA,NA,80,82,78,85,NA,500,83.33,II-V,95,80
56,Mankey,NA,NA,NA,40,80,35,70,NA,305,50.83,II-V,35,45
57,Primeape,NA,NA,NA,65,105,60,95,NA,455,75.83,II-V,60,70
58,Growlithe,NA,NA,NA,55,70,45,60,NA,350,58.33,II-V,70,50
59,Arcanine,NA,NA,NA,90,110,80,95,NA,555,92.5,II-V,100,80
60,Poliwag,NA,NA,NA,40,50,40,90,NA,300,50,II-V,40,40
61,Poliwhirl,NA,NA,NA,65,65,65,90,NA,385,64.17,II-V,50,50
62,Poliwrath,NA,NA,NA,90,85,95,70,NA,500,83.33,II-V,70,90
63,Abra,NA,NA,NA,25,20,15,90,NA,310,51.67,II-V,105,55
64,Kadabra,NA,NA,NA,40,35,30,105,NA,400,66.67,II-V,120,70
65,Alakazam,NA,NA,NA,55,50,45,120,NA,490,81.67,II-V,135,85
66,Machop,NA,NA,NA,70,80,50,35,NA,305,50.83,II-V,35,35
67,Machoke,NA,NA,NA,80,100,70,45,NA,405,67.5,II-V,50,60
68,Machamp,NA,NA,NA,90,130,80,55,NA,505,84.17,II-V,65,85
69,Bellsprout,NA,NA,NA,50,75,35,40,NA,300,50,II-V,70,30
70,Weepinbell,NA,NA,NA,65,90,50,55,NA,390,65,II-V,85,45
71,Victreebel,NA,NA,NA,80,105,65,70,NA,480,80,II-V,100,60
72,Tentacool,NA,NA,NA,40,40,35,70,NA,335,55.83,II-V,50,100
73,Tentacruel,NA,NA,NA,80,70,65,100,NA,515,85.83,II-V,80,120
74,Geodude,NA,NA,NA,40,80,100,20,NA,300,50,II-V,30,30
75,Graveler,NA,NA,NA,55,95,115,35,NA,390,65,II-V,45,45
76,Golem,NA,NA,NA,80,110,130,45,NA,485,80.83,II-V,55,65
77,Ponyta,NA,NA,NA,50,85,55,90,NA,410,68.33,II-V,65,65
78,Rapidash,NA,NA,NA,65,100,70,105,NA,500,83.33,II-V,80,80
79,Slowpoke,NA,NA,NA,90,65,65,15,NA,315,52.5,II-V,40,40
80,Slowbro,NA,NA,NA,95,75,110,30,NA,490,81.67,II-V,100,80
81,Magnemite,NA,NA,NA,25,35,70,45,NA,325,54.17,II-V,95,55
82,Magneton,NA,NA,NA,50,60,95,70,NA,465,77.5,II-V,120,70
83,Farfetch'd,NA,NA,NA,52,65,55,60,NA,352,58.67,II-V,58,62
84,Doduo,NA,NA,NA,35,85,45,75,NA,310,51.67,II-V,35,35
85,Dodrio,NA,NA,NA,60,110,70,100,NA,460,76.67,II-V,60,60
86,Seel,NA,NA,NA,65,45,55,45,NA,325,54.17,II-V,45,70
87,Dewgong,NA,NA,NA,90,70,80,70,NA,475,79.17,II-V,70,95
88,Grimer,NA,NA,NA,80,80,50,25,NA,325,54.17,II-V,40,50
89,Muk,NA,NA,NA,105,105,75,50,NA,500,83.33,II-V,65,100
90,Shellder,NA,NA,NA,30,65,100,40,NA,305,50.83,II-V,45,25
91,Cloyster,NA,NA,NA,50,95,180,70,NA,525,87.5,II-V,85,45
92,Gastly,NA,NA,NA,30,35,30,80,NA,310,51.67,II-V,100,35
93,Haunter,NA,NA,NA,45,50,45,95,NA,405,67.5,II-V,115,55
94,Gengar,NA,NA,NA,60,65,60,110,NA,500,83.33,II-V,130,75
95,Onix,NA,NA,NA,35,45,160,70,NA,385,64.17,II-V,30,45
96,Drowzee,NA,NA,NA,60,48,45,42,NA,328,54.67,II-V,43,90
97,Hypno,NA,NA,NA,85,73,70,67,NA,483,80.5,II-V,73,115
98,Krabby,NA,NA,NA,30,105,90,50,NA,325,54.17,II-V,25,25
99,Kingler,NA,NA,NA,55,130,115,75,NA,475,79.17,II-V,50,50
100,Voltorb,NA,NA,NA,40,30,50,100,NA,330,55,II-V,55,55
101,Electrode,NA,NA,NA,60,50,70,140,NA,480,80,II-V,80,80
102,Exeggcute,NA,NA,NA,60,40,80,40,NA,325,54.17,II-V,60,45
103,Exeggutor,NA,NA,NA,95,95,85,55,NA,520,86.67,II-V,125,65
104,Cubone,NA,NA,NA,50,50,95,35,NA,320,53.33,II-V,40,50
105,Marowak,NA,NA,NA,60,80,110,45,NA,425,70.83,II-V,50,80
106,Hitmonlee,NA,NA,NA,50,120,53,87,NA,455,75.83,II-V,35,110
107,Hitmonchan,NA,NA,NA,50,105,79,76,NA,455,75.83,II-V,35,110
108,Lickitung,NA,NA,NA,90,55,75,30,NA,385,64.17,II-V,60,75
109,Koffing,NA,NA,NA,40,65,95,35,NA,340,56.67,II-V,60,45
110,Weezing,NA,NA,NA,65,90,120,60,NA,490,81.67,II-V,85,70
111,Rhyhorn,NA,NA,NA,80,85,95,25,NA,345,57.5,II-V,30,30
112,Rhydon,NA,NA,NA,105,130,120,40,NA,485,80.83,II-V,45,45
113,Chansey,NA,NA,NA,250,5,5,50,NA,450,75,II-V,35,105
114,Tangela,NA,NA,NA,65,55,115,60,NA,435,72.5,II-V,100,40
115,Kangaskhan,NA,NA,NA,105,95,80,90,NA,490,81.67,II-V,40,80
116,Horsea,NA,NA,NA,30,40,70,60,NA,295,49.17,II-V,70,25
117,Seadra,NA,NA,NA,55,65,95,85,NA,440,73.33,II-V,95,45
118,Goldeen,NA,NA,NA,45,67,60,63,NA,320,53.33,II-V,35,50
119,Seaking,NA,NA,NA,80,92,65,68,NA,450,75,II-V,65,80
120,Staryu,NA,NA,NA,30,45,55,85,NA,340,56.67,II-V,70,55
121,Starmie,NA,NA,NA,60,75,85,115,NA,520,86.67,II-V,100,85
122,Mr. Mime,NA,NA,NA,40,45,65,90,NA,460,76.67,II-V,100,120
123,Scyther,NA,NA,NA,70,110,80,105,NA,500,83.33,II-V,55,80
124,Jynx,NA,NA,NA,65,50,35,95,NA,455,75.83,II-V,115,95
125,Electabuzz,NA,NA,NA,65,83,57,105,NA,490,81.67,II-V,95,85
126,Magmar,NA,NA,NA,65,95,57,93,NA,495,82.5,II-V,100,85
127,Pinsir,NA,NA,NA,65,125,100,85,NA,500,83.33,II-V,55,70
128,Tauros,NA,NA,NA,75,100,95,110,NA,490,81.67,II-V,40,70
129,Magikarp,NA,NA,NA,20,10,55,80,NA,200,33.33,II-V,15,20
130,Gyarados,NA,NA,NA,95,125,79,81,NA,540,90,II-V,60,100
131,Lapras,NA,NA,NA,130,85,80,60,NA,535,89.17,II-V,85,95
132,Ditto,NA,NA,NA,48,48,48,48,NA,288,48,II-V,48,48
133,Eevee,NA,NA,NA,55,55,50,55,NA,325,54.17,II-V,45,65
134,Vaporeon,NA,NA,NA,130,65,60,65,NA,525,87.5,II-V,110,95
135,Jolteon,NA,NA,NA,65,65,60,130,NA,525,87.5,II-V,110,95
136,Flareon,NA,NA,NA,65,130,60,65,NA,525,87.5,II-V,95,110
137,Porygon,NA,NA,NA,65,60,70,40,NA,395,65.83,II-V,85,75
138,Omanyte,NA,NA,NA,35,40,100,35,NA,355,59.17,II-V,90,55
139,Omastar,NA,NA,NA,70,60,125,55,NA,495,82.5,II-V,115,70
140,Kabuto,NA,NA,NA,30,80,90,55,NA,355,59.17,II-V,55,45
141,Kabutops,NA,NA,NA,60,115,105,80,NA,495,82.5,II-V,65,70
142,Aerodactyl,NA,NA,NA,80,105,65,130,NA,515,85.83,II-V,60,75
143,Snorlax,NA,NA,NA,160,110,65,30,NA,540,90,II-V,65,110
144,Articuno,NA,NA,NA,90,85,100,85,NA,580,96.67,II-V,95,125
145,Zapdos,NA,NA,NA,90,90,85,100,NA,580,96.67,II-V,125,90
146,Moltres,NA,NA,NA,90,100,90,90,NA,580,96.67,II-V,125,85
147,Dratini,NA,NA,NA,41,64,45,50,NA,300,50,II-V,50,50
148,Dragonair,NA,NA,NA,61,84,65,70,NA,420,70,II-V,70,70
149,Dragonite,NA,NA,NA,91,134,95,80,NA,600,100,II-V,100,100
150,Mewtwo,NA,NA,NA,106,110,90,130,NA,680,113.33,II-V,154,90
151,Mew,NA,NA,NA,100,100,100,100,NA,600,100,II-V,100,100
152,Chikorita,NA,NA,NA,45,49,65,45,NA,318,53,II-V,49,65
153,Bayleef,NA,NA,NA,60,62,80,60,NA,405,67.5,II-V,63,80
154,Meganium,NA,NA,NA,80,82,100,80,NA,525,87.5,II-V,83,100
155,Cyndaquil,NA,NA,NA,39,52,43,65,NA,309,51.5,II-V,60,50
156,Quilava,NA,NA,NA,58,64,58,80,NA,405,67.5,II-V,80,65
157,Typhlosion,NA,NA,NA,78,84,78,100,NA,534,89,II-V,109,85
158,Totodile,NA,NA,NA,50,65,64,43,NA,314,52.33,II-V,44,48
159,Croconaw,NA,NA,NA,65,80,80,58,NA,405,67.5,II-V,59,63
160,Feraligatr,NA,NA,NA,85,105,100,78,NA,530,88.33,II-V,79,83
161,Sentret,NA,NA,NA,35,46,34,20,NA,215,35.83,II-V,35,45
162,Furret,NA,NA,NA,85,76,64,90,NA,415,69.17,II-V,45,55
163,Hoothoot,NA,NA,NA,60,30,30,50,NA,262,43.67,II-V,36,56
164,Noctowl,NA,NA,NA,100,50,50,70,NA,442,73.67,II-V,76,96
165,Ledyba,NA,NA,NA,40,20,30,55,NA,265,44.17,II-V,40,80
166,Ledian,NA,NA,NA,55,35,50,85,NA,390,65,II-V,55,110
167,Spinarak,NA,NA,NA,40,60,40,30,NA,250,41.67,II-V,40,40
168,Ariados,NA,NA,NA,70,90,70,40,NA,390,65,II-V,60,60
169,Crobat,NA,NA,NA,85,90,80,130,NA,535,89.17,II-V,70,80
170,Chinchou,NA,NA,NA,75,38,38,67,NA,330,55,II-V,56,56
171,Lanturn,NA,NA,NA,125,58,58,67,NA,460,76.67,II-V,76,76
172,Pichu,NA,NA,NA,20,40,15,60,NA,205,34.17,II-V,35,35
173,Cleffa,NA,NA,NA,50,25,28,15,NA,218,36.33,II-V,45,55
174,Igglybuff,NA,NA,NA,90,30,15,15,NA,210,35,II-V,40,20
175,Togepi,NA,NA,NA,35,20,65,20,NA,245,40.83,II-V,40,65
176,Togetic,NA,NA,NA,55,40,85,40,NA,405,67.5,II-V,80,105
177,Natu,NA,NA,NA,40,50,45,70,NA,320,53.33,II-V,70,45
178,Xatu,NA,NA,NA,65,75,70,95,NA,470,78.33,II-V,95,70
179,Mareep,NA,NA,NA,55,40,40,35,NA,280,46.67,II-V,65,45
180,Flaaffy,NA,NA,NA,70,55,55,45,NA,365,60.83,II-V,80,60
181,Ampharos,NA,NA,NA,90,75,75,55,NA,500,83.33,II-V,115,90
182,Bellossom,NA,NA,NA,75,80,85,50,NA,480,80,II-V,90,100
183,Marill,NA,NA,NA,70,20,50,40,NA,250,41.67,II-V,20,50
184,Azumarill,NA,NA,NA,100,50,80,50,NA,410,68.33,II-V,50,80
185,Sudowoodo,NA,NA,NA,70,100,115,30,NA,410,68.33,II-V,30,65
186,Politoed,NA,NA,NA,90,75,75,70,NA,500,83.33,II-V,90,100
187,Hoppip,NA,NA,NA,35,35,40,50,NA,250,41.67,II-V,35,55
188,Skiploom,NA,NA,NA,55,45,50,80,NA,340,56.67,II-V,45,65
189,Jumpluff,NA,NA,NA,75,55,70,110,NA,450,75,II-V,55,85
190,Aipom,NA,NA,NA,55,70,55,85,NA,360,60,II-V,40,55
191,Sunkern,NA,NA,NA,30,30,30,30,NA,180,30,II-V,30,30
192,Sunflora,NA,NA,NA,75,75,55,30,NA,425,70.83,II-V,105,85
193,Yanma,NA,NA,NA,65,65,45,95,NA,390,65,II-V,75,45
194,Wooper,NA,NA,NA,55,45,45,15,NA,210,35,II-V,25,25
195,Quagsire,NA,NA,NA,95,85,85,35,NA,430,71.67,II-V,65,65
196,Espeon,NA,NA,NA,65,65,60,110,NA,525,87.5,II-V,130,95
197,Umbreon,NA,NA,NA,95,65,110,65,NA,525,87.5,II-V,60,130
198,Murkrow,NA,NA,NA,60,85,42,91,NA,405,67.5,II-V,85,42
199,Slowking,NA,NA,NA,95,75,80,30,NA,490,81.67,II-V,100,110
200,Misdreavus,NA,NA,NA,60,60,60,85,NA,435,72.5,II-V,85,85
201,Unown,NA,NA,NA,48,72,48,48,NA,336,56,II-V,72,48
202,Wobbuffet,NA,NA,NA,190,33,58,33,NA,405,67.5,II-V,33,58
203,Girafarig,NA,NA,NA,70,80,65,85,NA,455,75.83,II-V,90,65
204,Pineco,NA,NA,NA,50,65,90,15,NA,290,48.33,II-V,35,35
205,Forretress,NA,NA,NA,75,90,140,40,NA,465,77.5,II-V,60,60
206,Dunsparce,NA,NA,NA,100,70,70,45,NA,415,69.17,II-V,65,65
207,Gligar,NA,NA,NA,65,75,105,85,NA,430,71.67,II-V,35,65
208,Steelix,NA,NA,NA,75,85,200,30,NA,510,85,II-V,55,65
209,Snubbull,NA,NA,NA,60,80,50,30,NA,300,50,II-V,40,40
210,Granbull,NA,NA,NA,90,120,75,45,NA,450,75,II-V,60,60
211,Qwilfish,NA,NA,NA,65,95,75,85,NA,430,71.67,II-V,55,55
212,Scizor,NA,NA,NA,70,130,100,65,NA,500,83.33,II-V,55,80
213,Shuckle,NA,NA,NA,20,10,230,5,NA,505,84.17,II-V,10,230
214,Heracross,NA,NA,NA,80,125,75,85,NA,500,83.33,II-V,40,95
215,Sneasel,NA,NA,NA,55,95,55,115,NA,430,71.67,II-V,35,75
216,Teddiursa,NA,NA,NA,60,80,50,40,NA,330,55,II-V,50,50
217,Ursaring,NA,NA,NA,90,130,75,55,NA,500,83.33,II-V,75,75
218,Slugma,NA,NA,NA,40,40,40,20,NA,250,41.67,II-V,70,40
219,Magcargo,NA,NA,NA,50,50,120,30,NA,410,68.33,II-V,80,80
220,Swinub,NA,NA,NA,50,50,40,50,NA,250,41.67,II-V,30,30
221,Piloswine,NA,NA,NA,100,100,80,50,NA,450,75,II-V,60,60
222,Corsola,NA,NA,NA,55,55,85,35,NA,380,63.33,II-V,65,85
223,Remoraid,NA,NA,NA,35,65,35,65,NA,300,50,II-V,65,35
224,Octillery,NA,NA,NA,75,105,75,45,NA,480,80,II-V,105,75
225,Delibird,NA,NA,NA,45,55,45,75,NA,330,55,II-V,65,45
226,Mantine,NA,NA,NA,65,40,70,70,NA,465,77.5,II-V,80,140
227,Skarmory,NA,NA,NA,65,80,140,70,NA,465,77.5,II-V,40,70
228,Houndour,NA,NA,NA,45,60,30,65,NA,330,55,II-V,80,50
229,Houndoom,NA,NA,NA,75,90,50,95,NA,500,83.33,II-V,110,80
230,Kingdra,NA,NA,NA,75,95,95,85,NA,540,90,II-V,95,95
231,Phanpy,NA,NA,NA,90,60,60,40,NA,330,55,II-V,40,40
232,Donphan,NA,NA,NA,90,120,120,50,NA,500,83.33,II-V,60,60
233,Porygon2,NA,NA,NA,85,80,90,60,NA,515,85.83,II-V,105,95
234,Stantler,NA,NA,NA,73,95,62,85,NA,465,77.5,II-V,85,65
235,Smeargle,NA,NA,NA,55,20,35,75,NA,250,41.67,II-V,20,45
236,Tyrogue,NA,NA,NA,35,35,35,35,NA,210,35,II-V,35,35
237,Hitmontop,NA,NA,NA,50,95,95,70,NA,455,75.83,II-V,35,110
238,Smoochum,NA,NA,NA,45,30,15,65,NA,305,50.83,II-V,85,65
239,Elekid,NA,NA,NA,45,63,37,95,NA,360,60,II-V,65,55
240,Magby,NA,NA,NA,45,75,37,83,NA,365,60.83,II-V,70,55
241,Miltank,NA,NA,NA,95,80,105,100,NA,490,81.67,II-V,40,70
242,Blissey,NA,NA,NA,255,10,10,55,NA,540,90,II-V,75,135
243,Raikou,NA,NA,NA,90,85,75,115,NA,580,96.67,II-V,115,100
244,Entei,NA,NA,NA,115,115,85,100,NA,580,96.67,II-V,90,75
245,Suicune,NA,NA,NA,100,75,115,85,NA,580,96.67,II-V,90,115
246,Larvitar,NA,NA,NA,50,64,50,41,NA,300,50,II-V,45,50
247,Pupitar,NA,NA,NA,70,84,70,51,NA,410,68.33,II-V,65,70
248,Tyranitar,NA,NA,NA,100,134,110,61,NA,600,100,II-V,95,100
249,Lugia,NA,NA,NA,106,90,130,110,NA,680,113.33,II-V,90,154
250,Ho-Oh,NA,NA,NA,106,130,90,90,NA,680,113.33,II-V,110,154
251,Celebi,NA,NA,NA,100,100,100,100,NA,600,100,II-V,100,100
252,Treecko,NA,NA,NA,40,45,35,70,NA,310,51.67,II-V,65,55
253,Grovyle,NA,NA,NA,50,65,45,95,NA,405,67.5,II-V,85,65
254,Sceptile,NA,NA,NA,70,85,65,120,NA,530,88.33,II-V,105,85
255,Torchic,NA,NA,NA,45,60,40,45,NA,310,51.67,II-V,70,50
256,Combusken,NA,NA,NA,60,85,60,55,NA,405,67.5,II-V,85,60
257,Blaziken,NA,NA,NA,80,120,70,80,NA,530,88.33,II-V,110,70
258,Mudkip,NA,NA,NA,50,70,50,40,NA,310,51.67,II-V,50,50
259,Marshtomp,NA,NA,NA,70,85,70,50,NA,405,67.5,II-V,60,70
260,Swampert,NA,NA,NA,100,110,90,60,NA,535,89.17,II-V,85,90
261,Poochyena,NA,NA,NA,35,55,35,35,NA,220,36.67,II-V,30,30
262,Mightyena,NA,NA,NA,70,90,70,70,NA,420,70,II-V,60,60
263,Zigzagoon,NA,NA,NA,38,30,41,60,NA,240,40,II-V,30,41
264,Linoone,NA,NA,NA,78,70,61,100,NA,420,70,II-V,50,61
265,Wurmple,NA,NA,NA,45,45,35,20,NA,195,32.5,II-V,20,30
266,Silcoon,NA,NA,NA,50,35,55,15,NA,205,34.17,II-V,25,25
267,Beautifly,NA,NA,NA,60,70,50,65,NA,385,64.17,II-V,90,50
268,Cascoon,NA,NA,NA,50,35,55,15,NA,205,34.17,II-V,25,25
269,Dustox,NA,NA,NA,60,50,70,65,NA,385,64.17,II-V,50,90
270,Lotad,NA,NA,NA,40,30,30,30,NA,220,36.67,II-V,40,50
271,Lombre,NA,NA,NA,60,50,50,50,NA,340,56.67,II-V,60,70
272,Ludicolo,NA,NA,NA,80,70,70,70,NA,480,80,II-V,90,100
273,Seedot,NA,NA,NA,40,40,50,30,NA,220,36.67,II-V,30,30
274,Nuzleaf,NA,NA,NA,70,70,40,60,NA,340,56.67,II-V,60,40
275,Shiftry,NA,NA,NA,90,100,60,80,NA,480,80,II-V,90,60
276,Taillow,NA,NA,NA,40,55,30,85,NA,270,45,II-V,30,30
277,Swellow,NA,NA,NA,60,85,60,125,NA,430,71.67,II-V,50,50
278,Wingull,NA,NA,NA,40,30,30,85,NA,270,45,II-V,55,30
279,Pelipper,NA,NA,NA,60,50,100,65,NA,430,71.67,II-V,85,70
280,Ralts,NA,NA,NA,28,25,25,40,NA,198,33,II-V,45,35
281,Kirlia,NA,NA,NA,38,35,35,50,NA,278,46.33,II-V,65,55
282,Gardevoir,NA,NA,NA,68,65,65,80,NA,518,86.33,II-V,125,115
283,Surskit,NA,NA,NA,40,30,32,65,NA,269,44.83,II-V,50,52
284,Masquerain,NA,NA,NA,70,60,62,60,NA,414,69,II-V,80,82
285,Shroomish,NA,NA,NA,60,40,60,35,NA,295,49.17,II-V,40,60
286,Breloom,NA,NA,NA,60,130,80,70,NA,460,76.67,II-V,60,60
287,Slakoth,NA,NA,NA,60,60,60,30,NA,280,46.67,II-V,35,35
288,Vigoroth,NA,NA,NA,80,80,80,90,NA,440,73.33,II-V,55,55
289,Slaking,NA,NA,NA,150,160,100,100,NA,670,111.67,II-V,95,65
290,Nincada,NA,NA,NA,31,45,90,40,NA,266,44.33,II-V,30,30
291,Ninjask,NA,NA,NA,61,90,45,160,NA,456,76,II-V,50,50
292,Shedinja,NA,NA,NA,1,90,45,40,NA,236,39.33,II-V,30,30
293,Whismur,NA,NA,NA,64,51,23,28,NA,240,40,II-V,51,23
294,Loudred,NA,NA,NA,84,71,43,48,NA,360,60,II-V,71,43
295,Exploud,NA,NA,NA,104,91,63,68,NA,480,80,II-V,91,63
