"ndex","name","form","regional","Gen","MegaOrPrimal","Mega","Exp","note","HP","Attack","Defense","SpAttack","SpDefense","Speed","TotalEVs"
1006,"Iron Valiant",NA,NA,"IX",NA,NA,295,NA,0,3,0,0,0,0,3
1007,"Koraidon","Apex Build",NA,"IX",NA,NA,335,NA,0,3,0,0,0,0,3
1008,"Miraidon","Ultimate Mode",NA,"IX",NA,NA,335,NA,0,0,0,3,0,0,3
1009,"Walking Wake",NA,NA,"IX",NA,NA,295,NA,0,0,0,3,0,0,3
1010,"Iron Leaves",NA,NA,"IX",NA,NA,295,NA,0,3,0,0,0,0,3
1011,"Dipplin",NA,NA,"IX",NA,NA,170,NA,0,0,2,0,0,0,2
1012,"Poltchageist",NA,NA,"IX",NA,NA,62,NA,0,0,0,1,0,0,1
1013,"Sinistcha",NA,NA,"IX",NA,NA,178,NA,0,0,0,2,0,0,2
1014,"Okidogi",NA,NA,"IX",NA,NA,276,NA,0,3,0,0,0,0,3
1015,"Munkidori",NA,NA,"IX",NA,NA,276,NA,0,0,0,3,0,0,3
1016,"Fezandipiti",NA,NA,"IX",NA,NA,276,NA,0,0,0,0,3,0,3
1017,"Ogerpon","Teal Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Teal Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Teal Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Teal Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Cornerstone Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Cornerstone Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Cornerstone Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Cornerstone Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Hearthflame Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Hearthflame Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Hearthflame Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Hearthflame Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Wellspring Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Wellspring Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Wellspring Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1017,"Ogerpon","Wellspring Mask Form",NA,"IX",NA,NA,275,NA,0,3,0,0,0,0,3
1018,"Archaludon",NA,NA,"IX",NA,NA,300,NA,0,0,3,0,0,0,3
1019,"Hydrapple",NA,NA,"IX",NA,NA,270,NA,0,0,0,3,0,0,3
1020,"Gouging Fire",NA,NA,"IX",NA,NA,295,NA,0,0,3,0,0,0,3
1021,"Raging Bolt",NA,NA,"IX",NA,NA,295,NA,0,0,0,3,0,0,3
1022,"Iron Boulder",NA,NA,"IX",NA,NA,295,NA,0,0,0,0,0,3,3
1023,"Iron Crown",NA,NA,"IX",NA,NA,295,NA,0,0,0,3,0,0,3
1024,"Terapagos",NA,NA,"IX",NA,NA,90,NA,0,0,1,0,0,0,1
1024,"Terapagos",NA,NA,"IX",NA,NA,90,NA,0,0,1,0,0,0,1
1024,"Terapagos","Terastal Form",NA,"IX",NA,NA,120,NA,0,0,2,0,2,0,4
1024,"Terapagos","Terastal Form",NA,"IX",NA,NA,120,NA,0,0,2,0,2,0,4
1024,"Terapagos","Stellar Form",NA,"IX",NA,NA,140,NA,3,0,0,0,0,0,3
1024,"Terapagos","Stellar Form",NA,"IX",NA,NA,140,NA,3,0,0,0,0,0,3
1025,"Pecharunt",NA,NA,"IX",NA,NA,300,NA,0,0,3,0,0,0,3
1,"Bulbasaur",NA,NA,"V-VI",NA,NA,64,NA,0,0,0,1,0,0,1
2,"Ivysaur",NA,NA,"V-VI",NA,NA,142,NA,0,0,0,1,1,0,2
3,"Venusaur",NA,NA,"V-VI",NA,NA,236,NA,0,0,0,2,1,0,3
4,"Charmander",NA,NA,"V-VI",NA,NA,62,NA,0,0,0,0,0,1,1
5,"Charmeleon",NA,NA,"V-VI",NA,NA,142,NA,0,0,0,1,0,1,2
6,"Charizard",NA,NA,"V-VI",NA,NA,240,NA,0,0,0,3,0,0,3
7,"Squirtle",NA,NA,"V-VI",NA,NA,63,NA,0,0,1,0,0,0,1
8,"Wartortle",NA,NA,"V-VI",NA,NA,142,NA,0,0,1,0,1,0,2
9,"Blastoise",NA,NA,"V-VI",NA,NA,239,NA,0,0,0,0,3,0,3
10,"Caterpie",NA,NA,"V-VI",NA,NA,39,NA,1,0,0,0,0,0,1
11,"Metapod",NA,NA,"V-VI",NA,NA,72,NA,0,0,2,0,0,0,2
12,"Butterfree",NA,NA,"V-VI",NA,NA,173,NA,0,0,0,2,1,0,3
13,"Weedle",NA,NA,"V-VI",NA,NA,39,NA,0,0,0,0,0,1,1
14,"Kakuna",NA,NA,"V-VI",NA,NA,72,NA,0,0,2,0,0,0,2
15,"Beedrill",NA,NA,"V-VI",NA,NA,173,NA,0,2,0,0,1,0,3
16,"Pidgey",NA,NA,"V-VI",NA,NA,50,NA,0,0,0,0,0,1,1
17,"Pidgeotto",NA,NA,"V-VI",NA,NA,122,NA,0,0,0,0,0,2,2
18,"Pidgeot",NA,NA,"V-VI",NA,NA,211,NA,0,0,0,0,0,3,3
19,"Rattata",NA,NA,"V-VI",NA,NA,51,NA,0,0,0,0,0,1,1
19,"Rattata",NA,NA,"V-VI",NA,NA,51,NA,0,0,0,0,0,1,1
20,"Raticate",NA,NA,"V-VI",NA,NA,145,NA,0,0,0,0,0,2,2
20,"Raticate",NA,NA,"V-VI",NA,NA,145,NA,0,0,0,0,0,2,2
21,"Spearow",NA,NA,"V-VI",NA,NA,52,NA,0,0,0,0,0,1,1
22,"Fearow",NA,NA,"V-VI",NA,NA,155,NA,0,0,0,0,0,2,2
23,"Ekans",NA,NA,"V-VI",NA,NA,58,NA,0,1,0,0,0,0,1
24,"Arbok",NA,NA,"V-VI",NA,NA,153,NA,0,2,0,0,0,0,2
25,"Pikachu",NA,NA,"V-VI",NA,NA,112,"105 in Generation V",0,0,0,0,0,2,2
26,"Raichu",NA,NA,"V-VI",NA,NA,214,NA,0,0,0,0,0,3,3
26,"Raichu",NA,NA,"V-VI",NA,NA,214,NA,0,0,0,0,0,3,3
27,"Sandshrew",NA,NA,"V-VI",NA,NA,60,NA,0,0,1,0,0,0,1
27,"Sandshrew",NA,NA,"V-VI",NA,NA,60,NA,0,0,1,0,0,0,1
28,"Sandslash",NA,NA,"V-VI",NA,NA,158,NA,0,0,2,0,0,0,2
28,"Sandslash",NA,NA,"V-VI",NA,NA,158,NA,0,0,2,0,0,0,2
29,"Nidoran♀",NA,NA,"V-VI",NA,NA,55,NA,1,0,0,0,0,0,1
30,"Nidorina",NA,NA,"V-VI",NA,NA,128,NA,2,0,0,0,0,0,2
31,"Nidoqueen",NA,NA,"V-VI",NA,NA,223,NA,3,0,0,0,0,0,3
32,"Nidoran♂",NA,NA,"V-VI",NA,NA,55,NA,0,1,0,0,0,0,1
33,"Nidorino",NA,NA,"V-VI",NA,NA,128,NA,0,2,0,0,0,0,2
34,"Nidoking",NA,NA,"V-VI",NA,NA,223,NA,0,3,0,0,0,0,3
35,"Clefairy",NA,NA,"V-VI",NA,NA,113,NA,2,0,0,0,0,0,2
36,"Clefable",NA,NA,"V-VI",NA,NA,213,NA,3,0,0,0,0,0,3
37,"Vulpix",NA,NA,"V-VI",NA,NA,60,NA,0,0,0,0,0,1,1
37,"Vulpix",NA,NA,"V-VI",NA,NA,60,NA,0,0,0,0,0,1,1
38,"Ninetales",NA,NA,"V-VI",NA,NA,177,NA,0,0,0,0,1,1,2
38,"Ninetales",NA,NA,"V-VI",NA,NA,177,NA,0,0,0,0,1,1,2
39,"Jigglypuff",NA,NA,"V-VI",NA,NA,95,NA,2,0,0,0,0,0,2
40,"Wigglytuff",NA,NA,"V-VI",NA,NA,191,NA,3,0,0,0,0,0,3
41,"Zubat",NA,NA,"V-VI",NA,NA,49,NA,0,0,0,0,0,1,1
42,"Golbat",NA,NA,"V-VI",NA,NA,159,NA,0,0,0,0,0,2,2
43,"Oddish",NA,NA,"V-VI",NA,NA,64,NA,0,0,0,1,0,0,1
44,"Gloom",NA,NA,"V-VI",NA,NA,138,NA,0,0,0,2,0,0,2
45,"Vileplume",NA,NA,"V-VI",NA,NA,216,NA,0,0,0,3,0,0,3
46,"Paras",NA,NA,"V-VI",NA,NA,57,NA,0,1,0,0,0,0,1
47,"Parasect",NA,NA,"V-VI",NA,NA,142,NA,0,2,1,0,0,0,3
48,"Venonat",NA,NA,"V-VI",NA,NA,61,NA,0,0,0,0,1,0,1
49,"Venomoth",NA,NA,"V-VI",NA,NA,158,NA,0,0,0,1,0,1,2
50,"Diglett",NA,NA,"V-VI",NA,NA,53,NA,0,0,0,0,0,1,1
50,"Diglett",NA,NA,"V-VI",NA,NA,53,NA,0,0,0,0,0,1,1
51,"Dugtrio",NA,NA,"V-VI",NA,NA,142,NA,0,0,0,0,0,2,2
51,"Dugtrio",NA,NA,"V-VI",NA,NA,142,NA,0,0,0,0,0,2,2
52,"Meowth",NA,NA,"V-VI",NA,NA,58,NA,0,0,0,0,0,1,1
52,"Meowth",NA,NA,"V-VI",NA,NA,58,NA,0,0,0,0,0,1,1
52,"Meowth",NA,NA,"V-VI",NA,NA,58,NA,0,0,0,0,0,1,1
53,"Persian",NA,NA,"V-VI",NA,NA,154,NA,0,0,0,0,0,2,2
53,"Persian",NA,NA,"V-VI",NA,NA,154,NA,0,0,0,0,0,2,2
54,"Psyduck",NA,NA,"V-VI",NA,NA,64,NA,0,0,0,1,0,0,1
55,"Golduck",NA,NA,"V-VI",NA,NA,175,NA,0,0,0,2,0,0,2
56,"Mankey",NA,NA,"V-VI",NA,NA,61,NA,0,1,0,0,0,0,1
57,"Primeape",NA,NA,"V-VI",NA,NA,159,NA,0,2,0,0,0,0,2
58,"Growlithe",NA,NA,"V-VI",NA,NA,70,NA,0,1,0,0,0,0,1
58,"Growlithe",NA,NA,"V-VI",NA,NA,70,NA,0,1,0,0,0,0,1
59,"Arcanine",NA,NA,"V-VI",NA,NA,194,NA,0,2,0,0,0,0,2
59,"Arcanine",NA,NA,"V-VI",NA,NA,194,NA,0,2,0,0,0,0,2
60,"Poliwag",NA,NA,"V-VI",NA,NA,60,NA,0,0,0,0,0,1,1
61,"Poliwhirl",NA,NA,"V-VI",NA,NA,135,NA,0,0,0,0,0,2,2
62,"Poliwrath",NA,NA,"V-VI",NA,NA,225,NA,0,0,3,0,0,0,3
63,"Abra",NA,NA,"V-VI",NA,NA,62,NA,0,0,0,1,0,0,1
64,"Kadabra",NA,NA,"V-VI",NA,NA,140,NA,0,0,0,2,0,0,2
65,"Alakazam",NA,NA,"V-VI",NA,NA,221,NA,0,0,0,3,0,0,3
66,"Machop",NA,NA,"V-VI",NA,NA,61,NA,0,1,0,0,0,0,1
67,"Machoke",NA,NA,"V-VI",NA,NA,142,NA,0,2,0,0,0,0,2
68,"Machamp",NA,NA,"V-VI",NA,NA,227,NA,0,3,0,0,0,0,3
69,"Bellsprout",NA,NA,"V-VI",NA,NA,60,NA,0,1,0,0,0,0,1
70,"Weepinbell",NA,NA,"V-VI",NA,NA,137,NA,0,2,0,0,0,0,2
71,"Victreebel",NA,NA,"V-VI",NA,NA,216,NA,0,3,0,0,0,0,3
72,"Tentacool",NA,NA,"V-VI",NA,NA,67,NA,0,0,0,0,1,0,1
73,"Tentacruel",NA,NA,"V-VI",NA,NA,180,NA,0,0,0,0,2,0,2
74,"Geodude",NA,NA,"V-VI",NA,NA,60,NA,0,0,1,0,0,0,1
74,"Geodude",NA,NA,"V-VI",NA,NA,60,NA,0,0,1,0,0,0,1
75,"Graveler",NA,NA,"V-VI",NA,NA,137,NA,0,0,2,0,0,0,2
75,"Graveler",NA,NA,"V-VI",NA,NA,137,NA,0,0,2,0,0,0,2
76,"Golem",NA,NA,"V-VI",NA,NA,218,NA,0,0,3,0,0,0,3
76,"Golem",NA,NA,"V-VI",NA,NA,218,NA,0,0,3,0,0,0,3
77,"Ponyta",NA,NA,"V-VI",NA,NA,82,NA,0,0,0,0,0,1,1
77,"Ponyta",NA,NA,"V-VI",NA,NA,82,NA,0,0,0,0,0,1,1
78,"Rapidash",NA,NA,"V-VI",NA,NA,175,NA,0,0,0,0,0,2,2
78,"Rapidash",NA,NA,"V-VI",NA,NA,175,NA,0,0,0,0,0,2,2
79,"Slowpoke",NA,NA,"V-VI",NA,NA,63,NA,1,0,0,0,0,0,1
79,"Slowpoke",NA,NA,"V-VI",NA,NA,63,NA,1,0,0,0,0,0,1
80,"Slowbro",NA,NA,"V-VI",NA,NA,172,NA,0,0,2,0,0,0,2
80,"Slowbro",NA,NA,"V-VI",NA,NA,172,NA,0,0,2,0,0,0,2
81,"Magnemite",NA,NA,"V-VI",NA,NA,65,NA,0,0,0,1,0,0,1
82,"Magneton",NA,NA,"V-VI",NA,NA,163,NA,0,0,0,2,0,0,2
83,"Farfetch'd",NA,NA,"V-VI",NA,NA,123,NA,0,1,0,0,0,0,1
83,"Farfetch'd",NA,NA,"V-VI",NA,NA,123,NA,0,1,0,0,0,0,1
84,"Doduo",NA,NA,"V-VI",NA,NA,62,NA,0,1,0,0,0,0,1
85,"Dodrio",NA,NA,"V-VI",NA,NA,161,NA,0,2,0,0,0,0,2
86,"Seel",NA,NA,"V-VI",NA,NA,65,NA,0,0,0,0,1,0,1
87,"Dewgong",NA,NA,"V-VI",NA,NA,166,NA,0,0,0,0,2,0,2
88,"Grimer",NA,NA,"V-VI",NA,NA,65,NA,1,0,0,0,0,0,1
88,"Grimer",NA,NA,"V-VI",NA,NA,65,NA,1,0,0,0,0,0,1
89,"Muk",NA,NA,"V-VI",NA,NA,175,NA,1,1,0,0,0,0,2
89,"Muk",NA,NA,"V-VI",NA,NA,175,NA,1,1,0,0,0,0,2
90,"Shellder",NA,NA,"V-VI",NA,NA,61,NA,0,0,1,0,0,0,1
91,"Cloyster",NA,NA,"V-VI",NA,NA,184,NA,0,0,2,0,0,0,2
92,"Gastly",NA,NA,"V-VI",NA,NA,62,NA,0,0,0,1,0,0,1
93,"Haunter",NA,NA,"V-VI",NA,NA,142,NA,0,0,0,2,0,0,2
94,"Gengar",NA,NA,"V-VI",NA,NA,225,NA,0,0,0,3,0,0,3
95,"Onix",NA,NA,"V-VI",NA,NA,77,NA,0,0,1,0,0,0,1
96,"Drowzee",NA,NA,"V-VI",NA,NA,66,NA,0,0,0,0,1,0,1
97,"Hypno",NA,NA,"V-VI",NA,NA,169,NA,0,0,0,0,2,0,2
98,"Krabby",NA,NA,"V-VI",NA,NA,65,NA,0,1,0,0,0,0,1
99,"Kingler",NA,NA,"V-VI",NA,NA,166,NA,0,2,0,0,0,0,2
100,"Voltorb",NA,NA,"V-VI",NA,NA,66,NA,0,0,0,0,0,1,1
100,"Voltorb",NA,NA,"V-VI",NA,NA,66,NA,0,0,0,0,0,1,1
101,"Electrode",NA,NA,"V-VI",NA,NA,168,NA,0,0,0,0,0,2,2
101,"Electrode",NA,NA,"V-VI",NA,NA,168,NA,0,0,0,0,0,2,2
102,"Exeggcute",NA,NA,"V-VI",NA,NA,65,NA,0,0,1,0,0,0,1
103,"Exeggutor",NA,NA,"V-VI",NA,NA,182,NA,0,0,0,2,0,0,2
103,"Exeggutor",NA,NA,"V-VI",NA,NA,182,NA,0,0,0,2,0,0,2
104,"Cubone",NA,NA,"V-VI",NA,NA,64,NA,0,0,1,0,0,0,1
105,"Marowak",NA,NA,"V-VI",NA,NA,149,NA,0,0,2,0,0,0,2
105,"Marowak",NA,NA,"V-VI",NA,NA,149,NA,0,0,2,0,0,0,2
106,"Hitmonlee",NA,NA,"V-VI",NA,NA,159,NA,0,2,0,0,0,0,2
107,"Hitmonchan",NA,NA,"V-VI",NA,NA,159,NA,0,0,0,0,2,0,2
108,"Lickitung",NA,NA,"V-VI",NA,NA,77,NA,2,0,0,0,0,0,2
109,"Koffing",NA,NA,"V-VI",NA,NA,68,NA,0,0,1,0,0,0,1
110,"Weezing",NA,NA,"V-VI",NA,NA,172,NA,0,0,2,0,0,0,2
110,"Weezing",NA,NA,"V-VI",NA,NA,172,NA,0,0,2,0,0,0,2
111,"Rhyhorn",NA,NA,"V-VI",NA,NA,69,NA,0,0,1,0,0,0,1
112,"Rhydon",NA,NA,"V-VI",NA,NA,170,NA,0,2,0,0,0,0,2
113,"Chansey",NA,NA,"V-VI",NA,NA,395,NA,2,0,0,0,0,0,2
114,"Tangela",NA,NA,"V-VI",NA,NA,87,NA,0,0,1,0,0,0,1
115,"Kangaskhan",NA,NA,"V-VI",NA,NA,172,NA,2,0,0,0,0,0,2
116,"Horsea",NA,NA,"V-VI",NA,NA,59,NA,0,0,0,1,0,0,1
117,"Seadra",NA,NA,"V-VI",NA,NA,154,NA,0,0,1,1,0,0,2
118,"Goldeen",NA,NA,"V-VI",NA,NA,64,NA,0,1,0,0,0,0,1
119,"Seaking",NA,NA,"V-VI",NA,NA,158,NA,0,2,0,0,0,0,2
120,"Staryu",NA,NA,"V-VI",NA,NA,68,NA,0,0,0,0,0,1,1
121,"Starmie",NA,NA,"V-VI",NA,NA,182,NA,0,0,0,0,0,2,2
122,"Mr. Mime",NA,NA,"V-VI",NA,NA,161,NA,0,0,0,0,2,0,2
122,"Mr. Mime",NA,NA,"V-VI",NA,NA,161,NA,0,0,0,0,2,0,2
123,"Scyther",NA,NA,"V-VI",NA,NA,100,NA,0,1,0,0,0,0,1
124,"Jynx",NA,NA,"V-VI",NA,NA,159,NA,0,0,0,2,0,0,2
125,"Electabuzz",NA,NA,"V-VI",NA,NA,172,NA,0,0,0,0,0,2,2
126,"Magmar",NA,NA,"V-VI",NA,NA,173,NA,0,0,0,2,0,0,2
127,"Pinsir",NA,NA,"V-VI",NA,NA,175,NA,0,2,0,0,0,0,2
128,"Tauros",NA,NA,"V-VI",NA,NA,172,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"V-VI",NA,NA,172,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"V-VI",NA,NA,172,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"V-VI",NA,NA,172,NA,0,1,0,0,0,1,2
129,"Magikarp",NA,NA,"V-VI",NA,NA,40,NA,0,0,0,0,0,1,1
130,"Gyarados",NA,NA,"V-VI",NA,NA,189,NA,0,2,0,0,0,0,2
131,"Lapras",NA,NA,"V-VI",NA,NA,187,NA,2,0,0,0,0,0,2
132,"Ditto",NA,NA,"V-VI",NA,NA,101,NA,1,0,0,0,0,0,1
133,"Eevee",NA,NA,"V-VI",NA,NA,65,NA,0,0,0,0,1,0,1
134,"Vaporeon",NA,NA,"V-VI",NA,NA,184,NA,2,0,0,0,0,0,2
135,"Jolteon",NA,NA,"V-VI",NA,NA,184,NA,0,0,0,0,0,2,2
136,"Flareon",NA,NA,"V-VI",NA,NA,184,NA,0,2,0,0,0,0,2
137,"Porygon",NA,NA,"V-VI",NA,NA,79,NA,0,0,0,1,0,0,1
138,"Omanyte",NA,NA,"V-VI",NA,NA,71,NA,0,0,1,0,0,0,1
139,"Omastar",NA,NA,"V-VI",NA,NA,173,NA,0,0,2,0,0,0,2
140,"Kabuto",NA,NA,"V-VI",NA,NA,71,NA,0,0,1,0,0,0,1
141,"Kabutops",NA,NA,"V-VI",NA,NA,173,NA,0,2,0,0,0,0,2
142,"Aerodactyl",NA,NA,"V-VI",NA,NA,180,NA,0,0,0,0,0,2,2
143,"Snorlax",NA,NA,"V-VI",NA,NA,189,NA,2,0,0,0,0,0,2
144,"Articuno",NA,NA,"V-VI",NA,NA,261,NA,0,0,0,0,3,0,3
144,"Articuno",NA,NA,"V-VI",NA,NA,261,NA,0,0,0,0,3,0,3
145,"Zapdos",NA,NA,"V-VI",NA,NA,261,NA,0,0,0,3,0,0,3
145,"Zapdos",NA,NA,"V-VI",NA,NA,261,NA,0,0,0,3,0,0,3
146,"Moltres",NA,NA,"V-VI",NA,NA,261,NA,0,0,0,3,0,0,3
146,"Moltres",NA,NA,"V-VI",NA,NA,261,NA,0,0,0,3,0,0,3
147,"Dratini",NA,NA,"V-VI",NA,NA,60,NA,0,1,0,0,0,0,1
148,"Dragonair",NA,NA,"V-VI",NA,NA,147,NA,0,2,0,0,0,0,2
149,"Dragonite",NA,NA,"V-VI",NA,NA,270,NA,0,3,0,0,0,0,3
150,"Mewtwo",NA,NA,"V-VI",NA,NA,306,NA,0,0,0,3,0,0,3
151,"Mew",NA,NA,"V-VI",NA,NA,270,NA,3,0,0,0,0,0,3
152,"Chikorita",NA,NA,"V-VI",NA,NA,64,NA,0,0,0,0,1,0,1
153,"Bayleef",NA,NA,"V-VI",NA,NA,142,NA,0,0,1,0,1,0,2
154,"Meganium",NA,NA,"V-VI",NA,NA,236,NA,0,0,1,0,2,0,3
155,"Cyndaquil",NA,NA,"V-VI",NA,NA,62,NA,0,0,0,0,0,1,1
156,"Quilava",NA,NA,"V-VI",NA,NA,142,NA,0,0,0,1,0,1,2
157,"Typhlosion",NA,NA,"V-VI",NA,NA,240,NA,0,0,0,3,0,0,3
157,"Typhlosion",NA,NA,"V-VI",NA,NA,240,NA,0,0,0,3,0,0,3
158,"Totodile",NA,NA,"V-VI",NA,NA,63,NA,0,1,0,0,0,0,1
159,"Croconaw",NA,NA,"V-VI",NA,NA,142,NA,0,1,1,0,0,0,2
160,"Feraligatr",NA,NA,"V-VI",NA,NA,239,NA,0,2,1,0,0,0,3
161,"Sentret",NA,NA,"V-VI",NA,NA,43,NA,0,1,0,0,0,0,1
162,"Furret",NA,NA,"V-VI",NA,NA,145,NA,0,0,0,0,0,2,2
163,"Hoothoot",NA,NA,"V-VI",NA,NA,52,NA,1,0,0,0,0,0,1
164,"Noctowl",NA,NA,"V-VI",NA,NA,155,NA,2,0,0,0,0,0,2
165,"Ledyba",NA,NA,"V-VI",NA,NA,53,NA,0,0,0,0,1,0,1
166,"Ledian",NA,NA,"V-VI",NA,NA,137,NA,0,0,0,0,2,0,2
167,"Spinarak",NA,NA,"V-VI",NA,NA,50,NA,0,1,0,0,0,0,1
168,"Ariados",NA,NA,"V-VI",NA,NA,137,NA,0,2,0,0,0,0,2
169,"Crobat",NA,NA,"V-VI",NA,NA,241,NA,0,0,0,0,0,3,3
170,"Chinchou",NA,NA,"V-VI",NA,NA,66,NA,1,0,0,0,0,0,1
171,"Lanturn",NA,NA,"V-VI",NA,NA,161,NA,2,0,0,0,0,0,2
172,"Pichu",NA,NA,"V-VI",NA,NA,41,NA,0,0,0,0,0,1,1
173,"Cleffa",NA,NA,"V-VI",NA,NA,44,NA,0,0,0,0,1,0,1
174,"Igglybuff",NA,NA,"V-VI",NA,NA,42,NA,1,0,0,0,0,0,1
175,"Togepi",NA,NA,"V-VI",NA,NA,49,NA,0,0,0,0,1,0,1
176,"Togetic",NA,NA,"V-VI",NA,NA,142,NA,0,0,0,0,2,0,2
177,"Natu",NA,NA,"V-VI",NA,NA,64,NA,0,0,0,1,0,0,1
178,"Xatu",NA,NA,"V-VI",NA,NA,165,NA,0,0,0,1,0,1,2
179,"Mareep",NA,NA,"V-VI",NA,NA,56,NA,0,0,0,1,0,0,1
180,"Flaaffy",NA,NA,"V-VI",NA,NA,128,NA,0,0,0,2,0,0,2
181,"Ampharos",NA,NA,"V-VI",NA,NA,225,NA,0,0,0,3,0,0,3
182,"Bellossom",NA,NA,"V-VI",NA,NA,216,NA,0,0,0,0,3,0,3
183,"Marill",NA,NA,"V-VI",NA,NA,88,NA,2,0,0,0,0,0,2
184,"Azumarill",NA,NA,"V-VI",NA,NA,189,"185 in Generation V",3,0,0,0,0,0,3
185,"Sudowoodo",NA,NA,"V-VI",NA,NA,144,NA,0,0,2,0,0,0,2
186,"Politoed",NA,NA,"V-VI",NA,NA,225,NA,0,0,0,0,3,0,3
187,"Hoppip",NA,NA,"V-VI",NA,NA,50,NA,0,0,0,0,1,0,1
188,"Skiploom",NA,NA,"V-VI",NA,NA,119,NA,0,0,0,0,0,2,2
189,"Jumpluff",NA,NA,"V-VI",NA,NA,207,"203 in Generation V",0,0,0,0,0,3,3
190,"Aipom",NA,NA,"V-VI",NA,NA,72,NA,0,0,0,0,0,1,1
191,"Sunkern",NA,NA,"V-VI",NA,NA,36,NA,0,0,0,1,0,0,1
192,"Sunflora",NA,NA,"V-VI",NA,NA,149,NA,0,0,0,2,0,0,2
193,"Yanma",NA,NA,"V-VI",NA,NA,78,NA,0,0,0,0,0,1,1
194,"Wooper",NA,NA,"V-VI",NA,NA,42,NA,1,0,0,0,0,0,1
194,"Wooper",NA,NA,"V-VI",NA,NA,42,NA,1,0,0,0,0,0,1
195,"Quagsire",NA,NA,"V-VI",NA,NA,151,NA,2,0,0,0,0,0,2
196,"Espeon",NA,NA,"V-VI",NA,NA,184,NA,0,0,0,2,0,0,2
197,"Umbreon",NA,NA,"V-VI",NA,NA,184,NA,0,0,0,0,2,0,2
198,"Murkrow",NA,NA,"V-VI",NA,NA,81,NA,0,0,0,0,0,1,1
199,"Slowking",NA,NA,"V-VI",NA,NA,172,NA,0,0,0,0,3,0,3
199,"Slowking",NA,NA,"V-VI",NA,NA,172,NA,0,0,0,0,3,0,3
200,"Misdreavus",NA,NA,"V-VI",NA,NA,87,NA,0,0,0,0,1,0,1
201,"Unown",NA,NA,"V-VI",NA,NA,118,NA,0,1,0,1,0,0,2
202,"Wobbuffet",NA,NA,"V-VI",NA,NA,142,NA,2,0,0,0,0,0,2
203,"Girafarig",NA,NA,"V-VI",NA,NA,159,NA,0,0,0,2,0,0,2
204,"Pineco",NA,NA,"V-VI",NA,NA,58,NA,0,0,1,0,0,0,1
205,"Forretress",NA,NA,"V-VI",NA,NA,163,NA,0,0,2,0,0,0,2
206,"Dunsparce",NA,NA,"V-VI",NA,NA,145,NA,1,0,0,0,0,0,1
207,"Gligar",NA,NA,"V-VI",NA,NA,86,NA,0,0,1,0,0,0,1
208,"Steelix",NA,NA,"V-VI",NA,NA,179,NA,0,0,2,0,0,0,2
209,"Snubbull",NA,NA,"V-VI",NA,NA,60,NA,0,1,0,0,0,0,1
210,"Granbull",NA,NA,"V-VI",NA,NA,158,NA,0,2,0,0,0,0,2
211,"Qwilfish",NA,NA,"V-VI",NA,NA,86,NA,0,1,0,0,0,0,1
211,"Qwilfish",NA,NA,"V-VI",NA,NA,86,NA,0,1,0,0,0,0,1
212,"Scizor",NA,NA,"V-VI",NA,NA,175,NA,0,2,0,0,0,0,2
213,"Shuckle",NA,NA,"V-VI",NA,NA,177,NA,0,0,1,0,1,0,2
214,"Heracross",NA,NA,"V-VI",NA,NA,175,NA,0,2,0,0,0,0,2
215,"Sneasel",NA,NA,"V-VI",NA,NA,86,NA,0,0,0,0,0,1,1
215,"Sneasel",NA,NA,"V-VI",NA,NA,86,NA,0,0,0,0,0,1,1
216,"Teddiursa",NA,NA,"V-VI",NA,NA,66,NA,0,1,0,0,0,0,1
217,"Ursaring",NA,NA,"V-VI",NA,NA,175,NA,0,2,0,0,0,0,2
218,"Slugma",NA,NA,"V-VI",NA,NA,50,NA,0,0,0,1,0,0,1
219,"Magcargo",NA,NA,"V-VI",NA,NA,144,NA,0,0,2,0,0,0,2
